Id,Age,WorkingCondition,FinalWeight,Education,YearsOfEducation,MaritalStatus,Occupation,Relationship,Ethnicity,Gender,InvestmentGains,InvestmentLosses,WeeklyWorkHours,CountryOfOrigin,MonthlyIncome
1983,39,SelfEmployedNotIncluded,222204,College,10,Divorced,OtherService,NotInFamily,White,Female,3325,0,40,United-States,0
22063,57,SelfEmployedNotIncluded,38430,7th-8th,4,Widowed,FarmingFishing,Unmarried,White,Male,0,0,40,United-States,0
17120,34,Private,185480,AssociatesAcademy,12,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
22062,18,Private,146225,10th,6,NeverMarried,OtherService,OwnChild,AmericanIndianEskimo,Female,0,0,40,United-States,0
13370,21,Private,188923,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,White,Female,0,0,25,United-States,0
19392,59,LocalGovernment,223215,College,10,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,42,United-States,0
2259,45,Private,203264,HighSchoolGraduate,9,Divorced,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
28502,40,Private,154076,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,45,United-States,0
12216,29,Private,180758,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,United-States,0
11625,41,Private,59916,AssociatesVocationalSchool,11,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,63,United-States,0
26119,56,SelfEmployedNotIncluded,52822,Bachelors,13,Divorced,FarmingFishing,NotInFamily,White,Male,0,0,30,United-States,0
20575,20,Private,204641,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,20,United-States,0
6799,50,LocalGovernment,270221,College,10,Divorced,AdministrativeClerk,OwnChild,White,Male,0,0,43,United-States,1
28207,31,Private,48189,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,45,United-States,0
11859,25,Private,257910,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,45,United-States,0
31275,34,StateGovernment,190290,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,38,United-States,1
13822,69,Private,71489,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,25,United-States,0
17830,34,Private,581071,HighSchoolGraduate,9,Separated,AdministrativeClerk,NotInFamily,White,Male,0,0,48,United-States,1
10827,24,StateGovernment,390867,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,Black,Female,0,0,40,United-States,0
12251,29,Private,128666,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
11877,54,Private,82566,AssociatesAcademy,12,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,0
27999,24,Private,79160,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,Black,Male,0,0,40,United-States,0
32877,30,Private,45427,Bachelors,13,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,70,United-States,0
978,51,Private,82566,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,50,United-States,0
22971,24,Private,279175,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
31837,72,Private,284080,1st-4th,2,Divorced,OtherService,NotInFamily,Black,Male,0,0,40,United-States,0
23227,36,Private,359001,AssociatesVocationalSchool,11,Divorced,CraftRepair,NotInFamily,White,Male,0,0,40,United-States,0
16414,45,Private,229967,HighSchoolGraduate,9,Divorced,ExecutiveManagerial,NotInFamily,White,Male,13550,0,50,United-States,1
31758,17,Private,108909,HighSchoolGraduate,9,NeverMarried,Sales,OwnChild,White,Female,0,0,20,United-States,0
17021,33,Private,198211,HighSchoolGraduate,9,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,40,United-States,0
6736,19,Private,43937,College,10,NeverMarried,OtherService,OwnChild,White,Female,0,0,12,United-States,0
4702,50,Private,313546,HighSchoolGraduate,9,Separated,OtherService,Unmarried,Black,Female,0,0,40,United-States,0
8150,54,Private,141272,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,40,United-States,1
26761,49,SelfEmployedNotIncluded,189123,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,5013,0,50,United-States,0
16279,40,Private,132222,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,50,United-States,0
7002,23,SelfEmployedIncluded,284651,Bachelors,13,Divorced,Sales,NotInFamily,White,Female,0,0,43,United-States,0
31503,34,Private,160634,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
30905,38,SelfEmployedNotIncluded,217054,College,10,Divorced,FarmingFishing,NotInFamily,White,Male,0,0,40,United-States,0
11854,43,Private,163985,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
27699,36,LocalGovernment,339772,HighSchoolGraduate,9,Separated,ExecutiveManagerial,NotInFamily,Black,Male,0,0,40,United-States,0
6097,34,Private,177596,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,0,40,Puerto-Rico,1
12566,28,Private,334368,College,10,Separated,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
13988,25,Private,149943,HighSchoolGraduate,9,NeverMarried,OtherService,OtherRelative,AsianPacificIslander,Male,4101,0,60,,0
3478,39,Private,201410,Bachelors,13,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,1977,45,Philippines,1
32859,30,Private,125279,HighSchoolGraduate,9,MarriedAbsentSpouse,Sales,Unmarried,White,Male,0,0,40,United-States,0
27833,20,Private,117606,AssociatesVocationalSchool,11,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
12559,33,Private,159247,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
7377,60,Private,188650,5th-6th,3,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,,1
8281,17,Private,289405,11th,7,NeverMarried,MachinesOperationInspector,OwnChild,Other,Male,0,0,12,United-States,0
3802,19,,199609,College,10,NeverMarried,,OwnChild,White,Female,0,0,40,United-States,0
12775,56,Private,231232,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,30,Canada,0
28835,34,StateGovernment,366198,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,45,Germany,1
15259,69,SelfEmployedNotIncluded,37745,AssociatesVocationalSchool,11,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,8,United-States,0
11287,37,FederalGovernment,90881,College,10,Separated,ExecutiveManagerial,NotInFamily,White,Male,8614,0,55,United-States,1
5615,50,StateGovernment,54709,HighSchoolGraduate,9,Divorced,AdministrativeClerk,Unmarried,White,Female,0,0,46,United-States,0
4527,33,Private,373432,College,10,Separated,CraftRepair,OwnChild,White,Male,0,0,60,United-States,0
11813,38,,181705,HighSchoolGraduate,9,MarriedCivilianSpouse,,Husband,White,Male,0,0,24,United-States,0
24857,42,Private,210534,5th-6th,3,Separated,AdministrativeClerk,OtherRelative,White,Male,0,0,40,El-Salvador,0
30508,34,Private,33117,HighSchoolGraduate,9,Divorced,MachinesOperationInspector,NotInFamily,White,Male,0,0,40,United-States,0
25055,27,Private,245661,HighSchoolGraduate,9,Separated,MachinesOperationInspector,OwnChild,White,Female,0,0,40,United-States,0
9515,38,Private,239755,11th,7,Divorced,CraftRepair,NotInFamily,White,Male,0,0,40,United-States,0
10050,58,SelfEmployedNotIncluded,33309,HighSchoolGraduate,9,Widowed,FarmingFishing,NotInFamily,White,Male,0,0,80,United-States,0
14815,21,Private,199444,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,44,United-States,0
19407,50,Private,141592,10th,6,Divorced,AdministrativeClerk,Unmarried,White,Female,0,0,40,United-States,0
26011,67,SelfEmployedIncluded,22313,College,10,MarriedCivilianSpouse,Sales,Husband,White,Male,20051,0,40,United-States,1
842,48,Private,370119,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,2415,50,United-States,1
24572,47,Private,167159,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,1
33169,19,Private,292590,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,OtherRelative,White,Female,0,0,25,United-States,0
25913,33,Private,130057,AssociatesAcademy,12,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,45,United-States,0
29256,32,Private,97429,Bachelors,13,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,0,40,Canada,0
23298,22,Private,60668,College,10,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,40,United-States,0
5302,47,Private,386136,AssociatesAcademy,12,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
6424,19,Private,278115,College,10,NeverMarried,OtherService,OwnChild,White,Male,0,0,12,United-States,0
21109,42,Private,200610,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,1740,60,United-States,0
14725,19,Private,277708,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,OwnChild,Black,Male,0,0,40,United-States,0
13099,56,Private,134756,HighSchoolGraduate,9,NeverMarried,OtherService,NotInFamily,Black,Female,0,0,40,United-States,0
7548,55,FederalGovernment,54566,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
21538,42,,234277,HighSchoolGraduate,9,MarriedAbsentSpouse,,NotInFamily,White,Male,0,0,35,United-States,0
4366,37,Private,360743,College,10,MarriedCivilianSpouse,CraftRepair,Husband,Black,Male,0,0,40,United-States,0
16112,50,Private,271160,College,10,Divorced,Sales,NotInFamily,White,Female,0,0,40,United-States,0
4779,17,Private,176017,10th,6,NeverMarried,OtherService,OtherRelative,White,Male,0,0,15,United-States,0
32431,33,Private,229051,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,1902,45,United-States,1
3459,18,Private,261720,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
6898,47,Private,339863,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,1
13061,42,SelfEmployedNotIncluded,444134,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,15,United-States,0
33559,36,SelfEmployedNotIncluded,64875,AssociatesVocationalSchool,11,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,60,United-States,0
32172,41,Private,325159,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,50,United-States,0
12228,55,Private,256796,HighSchoolGraduate,9,Separated,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,1
26317,35,Private,81259,Bachelors,13,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,43,United-States,0
22225,45,Private,240554,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
17339,69,SelfEmployedNotIncluded,150080,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,40,United-States,0
14515,43,Private,245317,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,50,United-States,0
24623,24,Private,206974,Bachelors,13,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
2306,41,SelfEmployedNotIncluded,36651,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,45,United-States,1
30977,23,Private,315476,HighSchoolGraduate,9,NeverMarried,TransportMoving,OwnChild,White,Male,0,0,30,United-States,0
19588,18,,20057,College,10,NeverMarried,,NotInFamily,AsianPacificIslander,Female,0,0,16,United-States,0
7644,31,Private,356882,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,5013,0,40,United-States,0
5897,62,StateGovernment,162678,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,0
16193,45,Private,266860,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,15024,0,50,United-States,1
26315,64,Private,165020,11th,7,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,48,United-States,0
26048,33,Private,256062,College,10,NeverMarried,AdministrativeClerk,Unmarried,White,Female,0,0,35,Puerto-Rico,0
34005,17,,143331,11th,7,NeverMarried,,OwnChild,White,Male,0,0,40,United-States,0
29824,17,Private,333304,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,White,Female,0,0,40,United-States,0
29334,36,Private,558344,HighSchoolGraduate,9,NeverMarried,OtherService,NotInFamily,Black,Male,0,0,48,United-States,0
32269,48,Private,336540,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,0
31270,40,Private,240504,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,1
12656,26,Private,135645,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Male,0,0,40,United-States,0
24587,69,Private,150600,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,35,United-States,0
32452,59,Private,239405,HighSchoolGraduate,9,Divorced,OtherService,Unmarried,Black,Female,0,0,35,Jamaica,0
1489,35,Private,150217,Bachelors,13,MarriedCivilianSpouse,OtherService,Wife,White,Female,0,0,24,Poland,0
33190,51,Private,157043,11th,7,Widowed,HandlersCleaners,Unmarried,Black,Female,0,0,40,United-States,0
16415,35,Private,181382,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,43,United-States,0
22569,50,Private,28952,College,10,MarriedCivilianSpouse,Sales,Wife,White,Female,0,0,39,United-States,0
15964,40,Private,193494,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,46,United-States,0
14791,44,FederalGovernment,130749,Bachelors,13,Separated,ExecutiveManagerial,Unmarried,Black,Female,0,0,60,United-States,0
29538,45,Private,149224,HighSchoolGraduate,9,Divorced,AdministrativeClerk,Unmarried,Black,Female,0,0,50,United-States,0
23938,30,Private,161572,HighSchoolGraduate,9,MarriedCivilianSpouse,OtherService,Wife,White,Female,0,0,45,United-States,0
24461,17,Private,156732,11th,7,NeverMarried,OtherService,OtherRelative,White,Female,0,0,20,United-States,0
27490,38,FederalGovernment,236648,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
8188,53,SelfEmployedNotIncluded,196328,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,Black,Male,0,0,45,United-States,1
4780,25,Private,175128,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
26684,58,Private,172333,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,7688,0,40,United-States,1
13011,50,SelfEmployedNotIncluded,363405,Bachelors,13,MarriedCivilianSpouse,TechSupport,Wife,White,Female,0,0,50,United-States,1
18606,19,Private,177945,College,10,NeverMarried,Sales,OwnChild,White,Male,0,0,25,United-States,0
11288,63,Private,271075,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,29,United-States,0
577,70,LocalGovernment,88638,Masters,14,NeverMarried,ProfessionalSpecialty,Unmarried,White,Female,7896,0,50,United-States,1
12264,44,LocalGovernment,144778,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
28015,31,,672412,11th,7,Separated,,NotInFamily,Black,Male,0,0,40,United-States,0
27652,48,Private,200471,Bachelors,13,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,45,United-States,1
16731,18,,346382,11th,7,NeverMarried,,OwnChild,White,Male,0,0,15,United-States,0
21883,25,Private,274228,HighSchoolGraduate,9,NeverMarried,OtherService,NotInFamily,White,Male,0,0,65,United-States,0
17731,54,Private,50385,Bachelors,13,Divorced,ExecutiveManagerial,NotInFamily,Black,Female,0,0,45,United-States,1
27693,73,LocalGovernment,249043,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,20,Cuba,0
14093,64,Private,102470,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
31728,49,Private,122493,HighSchoolGraduate,9,Widowed,TechSupport,Unmarried,White,Male,0,0,40,United-States,0
28281,50,Private,256908,Doctorate,16,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,1
23608,60,SelfEmployedNotIncluded,153356,HighSchoolGraduate,9,Divorced,Sales,NotInFamily,Black,Male,2597,0,55,United-States,0
19974,22,Private,172766,College,10,NeverMarried,Sales,OwnChild,White,Female,0,0,40,United-States,0
16367,57,Private,171242,11th,7,MarriedAbsentSpouse,CraftRepair,NotInFamily,White,Male,0,0,40,Canada,0
22522,35,LocalGovernment,38948,College,10,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,50,United-States,0
24372,65,SelfEmployedIncluded,172684,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,44,Mexico,1
21820,39,Private,312271,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
2178,51,Private,105788,5th-6th,3,Separated,OtherService,Unmarried,Black,Female,0,0,40,Scotland,0
28331,56,SelfEmployedIncluded,42298,9th,5,MarriedCivilianSpouse,ExecutiveManagerial,Husband,Black,Male,0,0,40,United-States,0
1836,23,Private,102729,College,10,NeverMarried,Sales,OwnChild,White,Female,0,0,15,United-States,0
29905,17,,132962,12th,8,NeverMarried,,OwnChild,Black,Male,0,0,30,United-States,0
18462,63,Private,200127,HighSchoolGraduate,9,Widowed,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
1888,60,LocalGovernment,134768,College,10,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,40,United-States,0
7862,40,Private,367533,College,10,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,2580,0,40,United-States,0
6593,52,Private,287454,Bachelors,13,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,40,United-States,1
19221,64,SelfEmployedNotIncluded,46366,College,10,Widowed,ExecutiveManagerial,NotInFamily,White,Female,0,0,60,United-States,0
30517,34,Private,108116,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,50,United-States,1
19904,25,Private,290441,AssociatesAcademy,12,NeverMarried,AdministrativeClerk,NotInFamily,Black,Female,0,0,40,United-States,0
33170,17,Private,52486,11th,7,NeverMarried,OtherService,OwnChild,White,Female,0,0,12,United-States,0
18417,41,Private,204662,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,45,United-States,1
16395,31,StateGovernment,1033222,College,10,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
32373,18,,191817,11th,7,NeverMarried,,OwnChild,White,Male,0,0,20,Mexico,0
11176,40,SelfEmployedNotIncluded,34007,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,70,United-States,1
2439,52,SelfEmployedNotIncluded,123727,HighSchoolGraduate,9,Separated,ExecutiveManagerial,NotInFamily,White,Male,0,0,60,United-States,0
